_id,캠프 이름,상세설명1,상세설명2,상세설명3,상세설명4,상세설명5,상세설명6,상세설명7,상세설명8,상세설명9
3210,팔영산야영장,전라남도고흥군점암면팔봉길19-51팔영산야영장,061-835-7828,"산,숲/지자체",자동차야영장,홈페이지바로가기새창으로,전화,산책로,,
3213,팜스퀘어하늘타리,경기도여주시금사면도곡리241-1,"산,숲/민간","일반야영장,자동차야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
3219,팜핑제주,제주특별자치도서귀포시도순동1303,070-4101-1060,/지자체,일반야영장,전화,,,,
3221,패밀리오토캠핑장,경상남도밀양시산외면희곡리8,010-9461-0031,/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인예약대기,"계곡물놀이,산책로"
3222,패밀리오토캠핑장(한국전통문화체험학교),충청북도제천시덕산면월악리594,"043-651-2866,010-3745-2985","산,숲,계곡/민간",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"전화,온라인실시간예약,현장","계곡물놀이,산책로"
3227,페리오캠핑장(울진페리아펜션&카라반),경북울진군울진읍울진북로906,해변/민간,카라반,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,낚시,해수욕",
3229,펜션벨뷰캠핑장,강원도평창군봉평면흥정리82번지,"033-335-1335,010-9852-1335",계곡/민간,자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,강/물놀이",
3230,사계절글램핑(구펠리즈글램핑),경기도가평군가평읍금대리583-2,"강,도심/민간","일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,온라인실시간예약,"수상레저,어린이놀이시설",,
3231,편백힐(치유의숲)야영장,전라남도장성군북하면하남실길212,010-3236-3001,"산,숲/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,산책로
3232,평사리공원야영장,경상남도하동군악양면평사리평사리공원,055-880-2493,/지자체,일반야영장,홈페이지바로가기새창으로,온라인예약대기,,,
3233,평산오토캠핑장(쌍용어드벤처오토캠핑빌리지),충청북도제천시백운면덕동로205-4,"043-642-9600,010-4766-8552","산,숲,계곡/민간",자동차야영장,"봄,여름,가을,겨울",평일+주말,온라인실시간예약,"계곡물놀이,산책로",
3251,포레스트카라반파크,인천옹진군영흥면영흥로643번길22,"032-888-4490,010-6397-7767",섬/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,수영장
3252,포레스트카라반(천안무지개캠핑장),충남천안시동남구안서동44-10,"041-571-4148,010-9623-0200",강/민간,"일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"산책로,수상레저,낚시,어린이놀이시설",
3253,포레스트12(호텔드포레텐트빌리지),대구광역시달성군가창면냉천리27-27,"053-608-5000,010-9654-6800",숲/민간,자동차야영장,"봄,여름,가을",주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,강/물놀이,농어촌체험시설"
3254,포레스트소울,경기가평군조종면명지산로206-7포레스트소울,"031-585-3966,010-4750-3969","산,숲/민간",자동차야영장,"봄,여름,가을,겨울",평일+주말,전화,"계곡물놀이,산책로",
3258,포시즌,경상남도양산시원동면원리49-8번지,055-372-4700,/민간,일반야영장,평일+주말,,,,
3262,포시즌스오토캠핑장,포천시신북면탑신로1259-68포시즌오토캠핑장,031-535-8585,"산,숲,계곡/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"계곡물놀이,산책로,농어촌체험시설"
3263,포시즌파크,강원도횡성군강림면월현리1704-4,010-8812-9158,/민간,일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,현장,"계곡물놀이,강/물놀이"
3264,포안캠핑,강원영월군무릉도원면두산길120,010-8674-1426,계곡/민간,일반야영장,"전화,온라인예약대기",,,,
3270,포천베어스글램핑파크,경기도포천시내촌면신팔리388-2,"031-533-7000,010-4947-8321","산,숲,계곡/민간","일반야영장,글램핑","봄,여름,가을,겨울",주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,운동장",
3271,포천비둘기낭캠핑장,경기포천시영북면비둘기낭길116,031-540-6501,숲/지자체,일반야영장,"봄,여름,가을,겨울",홈페이지바로가기새창으로,"산책로,청소년체험시설",,
3275,포천화적연캠핑장,경기포천시관인면사정리76-1,031-531-0575,"산,숲,계곡,강/지자체",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"해수욕,청소년체험시설,어린이놀이시설",
3278,포천글램핑앤카라반,경기도포천시화현면화현리716-7,010-2355-2725,"산,숲/민간","일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,"산책로,운동장,낚시,강/물놀이,농어촌체험시설,어린이놀이시설"
3279,포천리컴펜글,경상북도성주군포천계곡로277-0포천리컴펜글,"054-932-1300,010-4623-1300",계곡/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,낚시,어린이놀이시설",
3286,포천이동생태공원캠핑장,경기도포천시이동면성장로1289번길63,031-533-5898,"산,숲/지자체",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,운동장",
3287,포천자연마을서울캠핑장,경기도포천시관인면사정리136-1(구)사정분교,031-533-9535,"산,숲/지자체",일반야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,수영장"
3288,포천파크야영장,경상북도성주군화죽리155포천파크야영장,054-932-9339,숲/민간,"일반야영장,카라반","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,낚시,어린이놀이시설",
3289,포항오토캠핑장루트7,경상북도포항시북구송라면동해대로3166포항오토캠핑장루트7,숲/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,수상레저,낚시,해수욕,어린이놀이시설",,
3290,폭포가있는캠핑장,강원도인제군북면용대리366-2,010-7732-6900,계곡/민간,자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,계곡물놀이,
3291,폭포골자연휴양림야영장,강원도강릉시연곡면퇴곡리51,"033-661-5050,010-6474-5050","숲,계곡/민간",자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,"계곡물놀이,산책로"
3292,폰타나리조트,충남서산시팔봉면팔봉2로29,041-1800-1272,도심/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,산책로
3293,폴라리스야영장,경상남도고성군동해면내산리102-4,"055-672-4554,010-8522-1302",산/민간,"일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,,,
3294,폴리파크카라반,제주특별자치도제주시애월읍어음리3912,064-799-0166,/지자체,일반야영장,홈페이지바로가기새창으로,전화,,,
3298,푸른바다와캠핑,경상남도통영시인평동국치1길49푸른바다와캠핑,055-642-5140,"해변,산/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"산책로,수상레저,낚시,강/물놀이",
3303,푸른솔관광농원야영장,강원도양구군양구읍석현리8-3,033-481-1357,/지자체,자동차야영장,홈페이지바로가기새창으로,온라인실시간예약,,,
3307,푸른숲캠핑장,경기가평군설악면유명산길61-108,"031-584-0118,010-3266-8577","숲,계곡/민간",자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로",
3312,풍경,강원영월군무릉도원면무릉법흥로674-14풍경,010-4953-9720,계곡/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,전화,,
3314,풍성채캠핑장,세종특별자치시전동면송성길116풍성채캠핑장,044-863-2871,/민간,일반야영장,홈페이지바로가기새창으로,온라인실시간예약,,,
3316,풍혈산캠핑장,경기도포천시일동면수입리903번지,010-2129-5115,계곡/민간,일반야영장,"봄,여름,가을,겨울",주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,강/물놀이,농어촌체험시설",
3317,프라임캠핑장,강원춘천시사북면사여골길25,010-3633-1677,"산,계곡/민간",자동차야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,계곡물놀이,
3319,프로방스펜션,전라남도영광군백수읍해안로677,070-4239-0677,해변/민간,"일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,"산책로,수영장"
3320,프린세스캠핑장,충남공주시치미마을길74(신관동),산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,산책로,,
3323,플레이랜드캠핑장,경기도파주시광탄면보광로538번길21,1544-2524-,숲/민간,자동차야영장,"봄,여름,가을,겨울",평일+주말,산책로,,
3324,플로레스타글램핑,경기가평군가평읍보납로459-145,"산,숲/민간",글램핑,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"산책로,강/물놀이",,
3326,피노키오자연휴양림야영장(치악산관광농원캠핑장),강원도원주시신림면황둔리903,"033-0764-3007,010-7165-3007","산,숲/자연휴양림","일반야영장,자동차야영장","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,"산책로,수영장,농어촌체험시설"
3329,피아골오토캠핑장,전라남도구례군토지면원기양지길26피아골오토캠핑장,061-783-5222,"산,숲,계곡/민간","일반야영장,카라반,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,계곡물놀이
3330,피플앤독힐링캠핑장,충남예산군신양면귀곡동절길28-1,010-8253-2790,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,전화,"산책로,강/물놀이"
3331,핀란드캠핑장,경기도안산시단원구끝망생이길28-17,010-3135-4555,/민간,자동차야영장,현장,,,,
3333,핏들캠핑장(물한계곡핏들캠핑장삼산관광농원),충청북도영동군상촌면물한리90-3,"043-745-3542,010-4501-8707","숲,계곡/민간",일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"계곡물놀이,산책로,낚시,어린이놀이시설",
3339,하늘구름길캠핑장,전라북도임실군성수면왕방길199-4하늘구름길캠핑장,산/민간,일반야영장,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
3340,하늘그린캠프,강원도인제군상남면상남리산64,"033-462-2040,010-9035-6744","산,숲/민간",자동차야영장,"봄,여름,가을",평일+주말,홈페이지바로가기새창으로,계곡물놀이,
3344,하늘물빛정원글램핑,충청남도금산군추부면검한1길156하늘물빛정원,041-751-7711,/민간,일반야영장,홈페이지바로가기새창으로,온라인실시간예약,,,
3345,하늘바다오토캠핑장,전라남도신안군안좌면존포길234-63,"해변,섬/민간","일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"산책로,낚시,청소년체험시설",,
3346,하늘바라기글램핑,강원홍천군내촌면아홉사리로164-22,010-9913-2400,"숲,강/지자체",글램핑,"봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"전화,온라인실시간예약",
3347,하늘바라기캠핑장,경상북도영주시단산면좌석리299번지,054-637-2456,/지자체,일반야영장,전화,,,,
3348,하늘빛계곡,강원도양양군서면설악로1760,010-6787-4816,계곡/민간,일반야영장,평일+주말,홈페이지바로가기새창으로,온라인실시간예약,,
3350,하늘숲글램핑파크(구하늘숲글램핑),경기도가평군북면소법리152-4,010-2889-8238,"숲,계곡/민간","일반야영장,글램핑","봄,여름,가을,겨울",평일+주말,홈페이지바로가기새창으로,"전화,온라인실시간예약,현장",
